,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,0,8.88888888888889,97,49,3,2023-10-27 12:00:00+00:00
1,W,1,8.88888888888889,91,51,3,2023-10-27 13:00:00+00:00
2,W,1,9.444444444444445,83,54,5,2023-10-27 14:00:00+00:00
3,W,1,10.555555555555555,77,58,6,2023-10-27 15:00:00+00:00
4,W,1,10.555555555555555,71,61,7,2023-10-27 16:00:00+00:00
5,W,1,10.555555555555555,66,63,7,2023-10-27 17:00:00+00:00
6,W,1,10.555555555555555,61,65,7,2023-10-27 18:00:00+00:00
7,W,1,10.555555555555555,57,67,6,2023-10-27 19:00:00+00:00
8,W,1,11.11111111111111,56,68,6,2023-10-27 20:00:00+00:00
9,W,1,11.11111111111111,54,69,6,2023-10-27 21:00:00+00:00
10,W,1,11.11111111111111,56,69,6,2023-10-27 22:00:00+00:00
11,W,1,11.11111111111111,60,67,5,2023-10-27 23:00:00+00:00
