,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y
0,0,-6.666666666666667,41,42,1,2023-11-04 03:00:00+00:00,-1.0,0.0
1,0,-6.111111111111111,43,41,1,2023-11-04 04:00:00+00:00,-1.0,0.0
2,0,-6.666666666666667,44,40,1,2023-11-04 05:00:00+00:00,-1.0,0.0
3,0,-6.666666666666667,44,39,1,2023-11-04 06:00:00+00:00,-1.0,0.0
4,0,-7.222222222222222,46,38,2,2023-11-04 07:00:00+00:00,-1.0,0.0
5,0,-7.222222222222222,47,38,2,2023-11-04 08:00:00+00:00,-1.0,0.0
6,0,-7.222222222222222,48,37,2,2023-11-04 09:00:00+00:00,-1.0,0.0
7,0,-7.222222222222222,49,36,3,2023-11-04 10:00:00+00:00,-1.0,0.0
8,0,-7.222222222222222,52,35,3,2023-11-04 11:00:00+00:00,-1.0,0.0
9,0,-7.222222222222222,55,34,5,2023-11-04 12:00:00+00:00,-1.0,0.0
10,0,-6.666666666666667,54,34,5,2023-11-04 13:00:00+00:00,-1.0,0.0
11,0,-6.666666666666667,47,39,7,2023-11-04 14:00:00+00:00,-1.0,0.0
12,0,-5.555555555555555,41,44,8,2023-11-04 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
13,0,-5.555555555555555,36,48,9,2023-11-04 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
14,0,-5.555555555555555,33,51,9,2023-11-04 17:00:00+00:00,-0.7071067811865476,0.7071067811865476
15,0,-5.0,30,53,9,2023-11-04 18:00:00+00:00,-1.0,0.0
16,0,-5.0,27,56,8,2023-11-04 19:00:00+00:00,-1.0,0.0
17,0,-4.444444444444445,27,57,7,2023-11-04 20:00:00+00:00,-1.0,0.0
18,0,-3.888888888888889,27,59,6,2023-11-04 21:00:00+00:00,-1.0,0.0
19,0,-3.3333333333333335,28,58,5,2023-11-04 22:00:00+00:00,-1.0,0.0
20,0,-3.3333333333333335,32,56,5,2023-11-04 23:00:00+00:00,-1.0,0.0
21,0,-2.2222222222222223,38,54,5,2023-11-05 00:00:00+00:00,-1.0,0.0
22,0,-2.2222222222222223,40,52,5,2023-11-05 01:00:00+00:00,-1.0,0.0
23,0,-2.7777777777777777,54,42,5,2023-11-05 02:00:00+00:00,-1.0,0.0
24,1,-3.3333333333333335,54,42,5,2023-11-05 03:00:00+00:00,-1.0,0.0
25,1,-3.3333333333333335,54,42,6,2023-11-05 04:00:00+00:00,-1.0,0.0
26,2,-4.444444444444445,50,42,7,2023-11-05 05:00:00+00:00,-0.7071067811865476,0.7071067811865476
27,2,-4.444444444444445,48,42,7,2023-11-05 06:00:00+00:00,-0.7071067811865476,0.7071067811865476
28,2,-4.444444444444445,49,42,8,2023-11-05 07:00:00+00:00,-0.7071067811865476,0.7071067811865476
29,2,-3.888888888888889,51,42,9,2023-11-05 08:00:00+00:00,-0.7071067811865476,0.7071067811865476
30,2,-3.3333333333333335,54,42,9,2023-11-05 09:00:00+00:00,-0.7071067811865476,0.7071067811865476
31,2,-2.2222222222222223,57,42,10,2023-11-05 10:00:00+00:00,-0.7071067811865476,0.7071067811865476
32,3,-1.6666666666666667,61,41,10,2023-11-05 11:00:00+00:00,-0.7071067811865476,0.7071067811865476
33,3,-1.1111111111111112,65,41,10,2023-11-05 12:00:00+00:00,-0.7071067811865476,0.7071067811865476
34,0,0.0,67,42,10,2023-11-05 13:00:00+00:00,-0.7071067811865476,0.7071067811865476
35,0,1.1111111111111112,65,45,12,2023-11-05 14:00:00+00:00,-0.7071067811865476,0.7071067811865476
36,0,2.2222222222222223,64,49,12,2023-11-05 15:00:00+00:00,-0.7071067811865476,0.7071067811865476
37,0,3.3333333333333335,60,53,12,2023-11-05 16:00:00+00:00,-0.7071067811865476,0.7071067811865476
