,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,30,8.88888888888889,94,50,20,2023-10-30 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,17
1,27,8.333333333333334,98,47,18,2023-10-31 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
2,23,7.222222222222222,100,45,18,2023-10-31 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
3,22,6.666666666666667,100,44,18,2023-10-31 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
4,21,6.111111111111111,100,43,17,2023-10-31 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,15
5,19,5.555555555555555,100,42,15,2023-10-31 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,13
6,23,5.0,100,41,14,2023-10-31 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
7,26,4.444444444444445,97,41,13,2023-10-31 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,11
8,29,3.888888888888889,97,40,13,2023-10-31 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,11
9,29,3.888888888888889,97,40,10,2023-10-31 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
10,28,3.888888888888889,97,40,10,2023-10-31 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
11,28,3.3333333333333335,98,39,9,2023-10-31 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
12,25,3.3333333333333335,97,38,7,2023-10-31 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
13,22,2.7777777777777777,96,38,6,2023-10-31 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
14,19,2.7777777777777777,95,38,5,2023-10-31 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
15,18,3.3333333333333335,97,38,5,2023-10-31 14:00:00+00:00,0.0,1.0,4
16,18,3.3333333333333335,97,39,5,2023-10-31 15:00:00+00:00,0.0,1.0,4
17,17,3.3333333333333335,89,41,5,2023-10-31 16:00:00+00:00,0.0,1.0,4
18,15,3.3333333333333335,83,43,5,2023-10-31 17:00:00+00:00,0.0,1.0,4
19,12,3.888888888888889,81,44,6,2023-10-31 18:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
20,10,3.888888888888889,80,45,6,2023-10-31 19:00:00+00:00,-1.0,0.0,5
21,3,3.888888888888889,80,45,7,2023-10-31 20:00:00+00:00,-1.0,0.0,6
22,2,3.888888888888889,83,44,8,2023-10-31 21:00:00+00:00,-1.0,0.0,7
23,2,3.3333333333333335,81,43,10,2023-10-31 22:00:00+00:00,-1.0,0.0,9
24,2,2.2222222222222223,82,41,10,2023-10-31 23:00:00+00:00,-1.0,0.0,9
25,2,1.1111111111111112,84,38,13,2023-11-01 00:00:00+00:00,-1.0,0.0,11
26,2,0.0,81,37,12,2023-11-01 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
27,2,-1.1111111111111112,83,35,14,2023-11-01 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
28,1,-2.2222222222222223,80,34,16,2023-11-01 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,14
29,1,-3.3333333333333335,76,32,18,2023-11-01 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
30,1,-4.444444444444445,75,31,21,2023-11-01 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,18
31,1,-5.0,77,29,22,2023-11-01 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,19
32,1,-5.555555555555555,78,28,23,2023-11-01 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
33,1,-6.666666666666667,77,26,23,2023-11-01 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
34,1,-7.777777777777778,74,25,23,2023-11-01 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
35,1,-8.88888888888889,73,23,23,2023-11-01 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
36,1,-9.444444444444445,75,22,23,2023-11-01 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
37,1,-10.0,78,20,23,2023-11-01 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,20
38,0,-10.0,78,20,22,2023-11-01 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,19
39,0,-9.444444444444445,76,21,21,2023-11-01 14:00:00+00:00,-0.7071067811865476,0.7071067811865476,18
40,0,-8.88888888888889,70,24,20,2023-11-01 15:00:00+00:00,-0.7071067811865476,0.7071067811865476,17
41,0,-8.88888888888889,62,27,18,2023-11-01 16:00:00+00:00,-0.7071067811865476,0.7071067811865476,16
42,0,-8.88888888888889,55,30,17,2023-11-01 17:00:00+00:00,-0.7071067811865476,0.7071067811865476,15
43,0,-8.88888888888889,48,33,16,2023-11-01 18:00:00+00:00,-0.7071067811865476,0.7071067811865476,14
44,0,-9.444444444444445,44,35,15,2023-11-01 19:00:00+00:00,-0.7071067811865476,0.7071067811865476,13
45,0,-9.444444444444445,42,36,14,2023-11-01 20:00:00+00:00,-0.7071067811865476,0.7071067811865476,12
46,0,-8.88888888888889,43,36,13,2023-11-01 21:00:00+00:00,-0.7071067811865476,0.7071067811865476,11
47,0,-8.88888888888889,46,35,12,2023-11-01 22:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
48,0,-8.88888888888889,50,33,12,2023-11-01 23:00:00+00:00,-0.7071067811865476,0.7071067811865476,10
49,0,-8.333333333333334,55,31,10,2023-11-02 00:00:00+00:00,-0.7071067811865476,0.7071067811865476,9
50,0,-8.333333333333334,61,29,9,2023-11-02 01:00:00+00:00,-0.7071067811865476,0.7071067811865476,8
51,0,-8.333333333333334,65,27,8,2023-11-02 02:00:00+00:00,-0.7071067811865476,0.7071067811865476,7
52,0,-8.333333333333334,67,26,7,2023-11-02 03:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
53,0,-8.333333333333334,69,25,7,2023-11-02 04:00:00+00:00,-0.7071067811865476,0.7071067811865476,6
54,0,-8.88888888888889,71,24,6,2023-11-02 05:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
55,0,-8.88888888888889,73,24,6,2023-11-02 06:00:00+00:00,-0.7071067811865476,0.7071067811865476,5
56,0,-8.88888888888889,74,23,5,2023-11-02 07:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
57,0,-8.88888888888889,74,23,5,2023-11-02 08:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
58,0,-8.88888888888889,73,23,5,2023-11-02 09:00:00+00:00,-0.7071067811865476,0.7071067811865476,4
59,0,-8.88888888888889,74,23,3,2023-11-02 10:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
60,0,-9.444444444444445,75,21,3,2023-11-02 11:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
61,0,-10.0,74,21,2,2023-11-02 12:00:00+00:00,-0.7071067811865476,0.7071067811865476,2
62,0,-10.0,71,22,2,2023-11-02 13:00:00+00:00,-1.0,0.0,2
63,0,-10.0,60,26,2,2023-11-02 14:00:00+00:00,-0.7071067811865476,-0.7071067811865476,2
64,0,-9.444444444444445,49,32,3,2023-11-02 15:00:00+00:00,0.0,-1.0,3
65,0,-8.88888888888889,40,38,6,2023-11-02 16:00:00+00:00,0.0,-1.0,5
66,0,-8.88888888888889,35,42,6,2023-11-02 17:00:00+00:00,0.0,-1.0,5
67,0,-8.333333333333334,32,44,6,2023-11-02 18:00:00+00:00,0.0,-1.0,5
68,0,-7.777777777777778,32,46,7,2023-11-02 19:00:00+00:00,0.0,-1.0,6
69,0,-7.222222222222222,32,47,7,2023-11-02 20:00:00+00:00,0.0,-1.0,6
70,0,-6.666666666666667,35,46,7,2023-11-02 21:00:00+00:00,0.0,-1.0,6
71,0,-5.555555555555555,39,45,7,2023-11-02 22:00:00+00:00,0.0,-1.0,6
72,0,-5.555555555555555,46,41,7,2023-11-02 23:00:00+00:00,0.0,-1.0,6
73,0,-5.555555555555555,54,37,6,2023-11-03 00:00:00+00:00,0.0,-1.0,5
74,0,-5.555555555555555,61,34,6,2023-11-03 01:00:00+00:00,0.0,-1.0,5
75,0,-5.555555555555555,65,32,6,2023-11-03 02:00:00+00:00,0.0,-1.0,5
76,0,-6.111111111111111,66,31,5,2023-11-03 03:00:00+00:00,0.0,-1.0,4
77,0,-6.111111111111111,66,31,5,2023-11-03 04:00:00+00:00,0.0,-1.0,4
78,0,-6.666666666666667,66,30,5,2023-11-03 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
79,0,-6.666666666666667,66,30,5,2023-11-03 06:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
80,0,-6.666666666666667,66,30,5,2023-11-03 07:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
81,0,-6.666666666666667,66,29,5,2023-11-03 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
82,0,-7.222222222222222,67,29,5,2023-11-03 09:00:00+00:00,-1.0,0.0,4
83,0,-7.222222222222222,66,28,5,2023-11-03 10:00:00+00:00,-1.0,0.0,4
84,0,-7.777777777777778,68,27,5,2023-11-03 11:00:00+00:00,-1.0,0.0,4
85,0,-7.777777777777778,68,27,5,2023-11-03 12:00:00+00:00,-1.0,0.0,4
86,0,-7.777777777777778,63,29,3,2023-11-03 13:00:00+00:00,-0.7071067811865476,0.7071067811865476,3
87,0,-6.666666666666667,56,34,3,2023-11-03 14:00:00+00:00,-1.0,0.0,3
88,0,-5.0,47,41,5,2023-11-03 15:00:00+00:00,-1.0,0.0,4
89,0,-4.444444444444445,39,48,3,2023-11-03 16:00:00+00:00,-1.0,0.0,3
90,0,-3.888888888888889,35,52,3,2023-11-03 17:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
91,0,-3.888888888888889,32,55,3,2023-11-03 18:00:00+00:00,-0.7071067811865476,-0.7071067811865476,3
92,0,-3.3333333333333335,31,56,5,2023-11-03 19:00:00+00:00,0.0,-1.0,4
93,0,-2.7777777777777777,32,56,6,2023-11-03 20:00:00+00:00,0.0,-1.0,5
94,0,-2.2222222222222223,34,56,6,2023-11-03 21:00:00+00:00,0.0,-1.0,5
95,0,-2.2222222222222223,38,53,6,2023-11-03 22:00:00+00:00,0.0,-1.0,5
96,0,-2.2222222222222223,44,49,6,2023-11-03 23:00:00+00:00,0.0,-1.0,5
97,0,-2.2222222222222223,52,45,6,2023-11-04 00:00:00+00:00,0.0,-1.0,5
98,0,-2.2222222222222223,59,41,6,2023-11-04 01:00:00+00:00,0.0,-1.0,5
99,0,-2.7777777777777777,63,39,5,2023-11-04 02:00:00+00:00,0.0,-1.0,4
100,0,-2.7777777777777777,65,38,5,2023-11-04 03:00:00+00:00,0.0,-1.0,4
101,0,-2.7777777777777777,64,38,5,2023-11-04 04:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
102,0,-3.3333333333333335,64,37,5,2023-11-04 05:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
103,0,-3.888888888888889,62,37,5,2023-11-04 06:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
104,1,-4.444444444444445,61,36,5,2023-11-04 07:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
105,1,-4.444444444444445,61,36,5,2023-11-04 08:00:00+00:00,-0.7071067811865476,-0.7071067811865476,4
