,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp,windDirection_x,windDirection_y,windSpeed_knots
0,0,3.3333333333333335,44,60,6,2023-10-23 21:00:00+00:00,0.0,-1.0,5
1,0,3.888888888888889,47,59,5,2023-10-23 22:00:00+00:00,0.0,-1.0,4
2,0,3.888888888888889,51,57,6,2023-10-23 23:00:00+00:00,0.0,-1.0,5
3,0,3.3333333333333335,62,51,6,2023-10-24 00:00:00+00:00,0.0,-1.0,5
4,0,3.3333333333333335,70,47,6,2023-10-24 01:00:00+00:00,0.7071067811865476,-0.7071067811865476,5
5,0,2.7777777777777777,73,45,0,2023-10-24 02:00:00+00:00,0.7071067811865476,-0.7071067811865476,0
6,0,2.2222222222222223,73,44,5,2023-10-24 03:00:00+00:00,0.7071067811865476,-0.7071067811865476,4
7,0,1.6666666666666667,74,43,5,2023-10-24 04:00:00+00:00,0.7071067811865476,-0.7071067811865476,4
8,0,1.6666666666666667,74,42,0,2023-10-24 05:00:00+00:00,0.7071067811865476,-0.7071067811865476,0
9,0,1.1111111111111112,80,40,0,2023-10-24 06:00:00+00:00,0.7071067811865476,-0.7071067811865476,0
10,0,1.1111111111111112,80,39,0,2023-10-24 07:00:00+00:00,0.7071067811865476,-0.7071067811865476,0
11,0,1.1111111111111112,81,39,5,2023-10-24 08:00:00+00:00,1.0,0.0,4
12,0,0.5555555555555556,82,38,6,2023-10-24 09:00:00+00:00,0.7071067811865476,-0.7071067811865476,5
13,0,0.0,81,38,0,2023-10-24 10:00:00+00:00,-0.7071067811865476,-0.7071067811865476,0
14,0,-0.5555555555555556,81,37,5,2023-10-24 11:00:00+00:00,0.7071067811865476,-0.7071067811865476,4
15,0,-0.5555555555555556,79,36,5,2023-10-24 12:00:00+00:00,0.7071067811865476,-0.7071067811865476,4
16,0,-1.1111111111111112,68,39,5,2023-10-24 13:00:00+00:00,0.7071067811865476,-0.7071067811865476,4
17,0,0.0,68,42,3,2023-10-24 14:00:00+00:00,0.7071067811865476,-0.7071067811865476,3
18,0,1.6666666666666667,58,50,5,2023-10-24 15:00:00+00:00,0.0,-1.0,4
19,0,2.2222222222222223,47,56,6,2023-10-24 16:00:00+00:00,0.0,-1.0,5
20,0,2.2222222222222223,40,61,6,2023-10-24 17:00:00+00:00,0.0,-1.0,5
21,0,3.3333333333333335,40,63,6,2023-10-24 18:00:00+00:00,0.0,-1.0,5
22,0,3.3333333333333335,38,64,5,2023-10-24 19:00:00+00:00,0.0,-1.0,4
23,0,3.888888888888889,38,65,5,2023-10-24 20:00:00+00:00,0.0,-1.0,4
24,0,3.888888888888889,41,63,6,2023-10-24 21:00:00+00:00,0.0,-1.0,5
25,0,3.888888888888889,44,62,5,2023-10-24 22:00:00+00:00,0.7071067811865476,-0.7071067811865476,4
26,0,3.888888888888889,47,59,6,2023-10-24 23:00:00+00:00,0.7071067811865476,-0.7071067811865476,5
27,0,2.7777777777777777,57,52,3,2023-10-25 00:00:00+00:00,0.0,-1.0,3
28,0,2.2222222222222223,66,47,3,2023-10-25 01:00:00+00:00,0.7071067811865476,-0.7071067811865476,3
29,0,2.2222222222222223,70,45,3,2023-10-25 02:00:00+00:00,0.7071067811865476,-0.7071067811865476,3
30,0,1.6666666666666667,70,44,2,2023-10-25 03:00:00+00:00,0.7071067811865476,-0.7071067811865476,2
31,0,1.6666666666666667,74,43,3,2023-10-25 04:00:00+00:00,0.7071067811865476,-0.7071067811865476,3
32,0,1.1111111111111112,71,43,3,2023-10-25 05:00:00+00:00,0.0,-1.0,3
33,0,0.5555555555555556,69,42,3,2023-10-25 06:00:00+00:00,0.0,-1.0,3
34,0,0.0,66,42,3,2023-10-25 07:00:00+00:00,0.0,-1.0,3
35,0,-1.1111111111111112,61,42,3,2023-10-25 08:00:00+00:00,0.0,-1.0,3
36,0,-2.7777777777777777,56,42,3,2023-10-25 09:00:00+00:00,0.0,-1.0,3
37,0,-3.888888888888889,52,41,3,2023-10-25 10:00:00+00:00,0.0,-1.0,3
38,0,-5.0,50,40,3,2023-10-25 11:00:00+00:00,0.0,-1.0,3
39,0,-6.111111111111111,47,40,3,2023-10-25 12:00:00+00:00,0.0,-1.0,3
40,0,-6.666666666666667,42,41,3,2023-10-25 13:00:00+00:00,0.0,-1.0,3
41,0,-6.111111111111111,37,46,3,2023-10-25 14:00:00+00:00,0.0,-1.0,3
42,0,-5.0,31,53,5,2023-10-25 15:00:00+00:00,0.0,-1.0,4
43,0,-3.3333333333333335,28,59,6,2023-10-25 16:00:00+00:00,0.0,-1.0,5
44,0,-2.7777777777777777,25,63,6,2023-10-25 17:00:00+00:00,0.0,-1.0,5
45,0,-1.6666666666666667,25,66,6,2023-10-25 18:00:00+00:00,0.0,-1.0,5
46,0,-0.5555555555555556,26,67,6,2023-10-25 19:00:00+00:00,0.0,-1.0,5
47,0,1.1111111111111112,29,67,6,2023-10-25 20:00:00+00:00,0.0,-1.0,5
48,0,2.2222222222222223,33,66,6,2023-10-25 21:00:00+00:00,0.0,-1.0,5
