,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,S,0,2.2222222222222223,43,58,3,2023-10-26 02:00:00+00:00
1,S,0,3.3333333333333335,49,56,3,2023-10-26 03:00:00+00:00
2,S,0,3.888888888888889,55,55,5,2023-10-26 04:00:00+00:00
3,SW,0,4.444444444444445,60,54,5,2023-10-26 05:00:00+00:00
4,SW,0,5.0,64,53,3,2023-10-26 06:00:00+00:00
5,SW,0,5.555555555555555,69,52,3,2023-10-26 07:00:00+00:00
6,S,0,6.111111111111111,73,51,3,2023-10-26 08:00:00+00:00
7,S,0,6.111111111111111,77,50,5,2023-10-26 09:00:00+00:00
8,S,0,6.666666666666667,81,50,5,2023-10-26 10:00:00+00:00
9,S,0,7.222222222222222,87,48,3,2023-10-26 11:00:00+00:00
10,S,0,7.222222222222222,93,47,2,2023-10-26 12:00:00+00:00
11,SW,0,7.777777777777778,95,48,2,2023-10-26 13:00:00+00:00
