,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,W,2,3.3333333333333335,84,42,9,2023-10-31 22:00:00+00:00
1,W,1,2.2222222222222223,84,41,10,2023-10-31 23:00:00+00:00
2,NW,1,1.6666666666666667,87,38,12,2023-11-01 00:00:00+00:00
3,W,0,0.0,82,38,16,2023-11-01 01:00:00+00:00
4,NW,0,-1.1111111111111112,79,36,18,2023-11-01 02:00:00+00:00
5,NW,1,-2.2222222222222223,79,34,22,2023-11-01 03:00:00+00:00
6,NW,1,-3.3333333333333335,76,32,22,2023-11-01 04:00:00+00:00
7,NW,1,-5.0,74,30,23,2023-11-01 05:00:00+00:00
8,NW,1,-5.555555555555555,73,29,24,2023-11-01 06:00:00+00:00
9,NW,5,-6.666666666666667,74,27,26,2023-11-01 07:00:00+00:00
10,NW,5,-7.222222222222222,74,26,28,2023-11-01 08:00:00+00:00
11,NW,5,-8.333333333333334,71,25,28,2023-11-01 09:00:00+00:00
