,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,S,0,10.0,59,65,7,2023-10-26 17:00:00+00:00
1,S,0,9.444444444444445,54,67,7,2023-10-26 18:00:00+00:00
2,S,0,8.88888888888889,50,68,8,2023-10-26 19:00:00+00:00
3,S,0,8.88888888888889,48,68,8,2023-10-26 20:00:00+00:00
4,S,0,8.88888888888889,49,68,8,2023-10-26 21:00:00+00:00
5,S,0,8.88888888888889,52,66,9,2023-10-26 22:00:00+00:00
6,S,0,9.444444444444445,59,63,8,2023-10-26 23:00:00+00:00
7,S,0,10.0,68,60,7,2023-10-27 00:00:00+00:00
8,S,0,10.0,67,61,5,2023-10-27 01:00:00+00:00
9,S,0,10.0,70,59,5,2023-10-27 02:00:00+00:00
10,S,0,10.0,74,58,5,2023-10-27 03:00:00+00:00
11,S,0,10.0,77,57,5,2023-10-27 04:00:00+00:00
