,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,"(-0.7071067811865476, 0.7071067811865476)",0,-7.777777777777778,53,33,7,2023-11-04 13:00:00+00:00
1,"(-0.7071067811865476, 0.7071067811865476)",0,-6.666666666666667,51,36,8,2023-11-04 14:00:00+00:00
2,"(-0.7071067811865476, 0.7071067811865476)",0,-6.111111111111111,40,43,9,2023-11-04 15:00:00+00:00
3,"(-0.7071067811865476, 0.7071067811865476)",0,-6.111111111111111,32,49,9,2023-11-04 16:00:00+00:00
4,"(-0.7071067811865476, 0.7071067811865476)",0,-6.111111111111111,27,54,9,2023-11-04 17:00:00+00:00
5,"(-1, 0)",0,-6.111111111111111,25,56,9,2023-11-04 18:00:00+00:00
6,"(-1, 0)",1,-6.111111111111111,23,58,7,2023-11-04 19:00:00+00:00
7,"(-1, 0)",1,-5.555555555555555,23,59,7,2023-11-04 20:00:00+00:00
8,"(-1, 0)",1,-5.0,25,58,6,2023-11-04 21:00:00+00:00
9,"(-1, 0)",1,-5.0,27,57,5,2023-11-04 22:00:00+00:00
10,"(-1, 0)",1,-5.0,29,55,5,2023-11-04 23:00:00+00:00
11,"(-1, 0)",1,-5.0,36,49,5,2023-11-05 00:00:00+00:00
12,"(-1, 0)",1,-4.444444444444445,43,45,3,2023-11-05 01:00:00+00:00
13,"(-1, 0)",1,-2.7777777777777777,51,43,5,2023-11-05 02:00:00+00:00
14,"(-1, 0)",1,-2.7777777777777777,53,43,5,2023-11-05 03:00:00+00:00
15,"(-1, 0)",1,-3.3333333333333335,53,42,6,2023-11-05 04:00:00+00:00
16,"(-0.7071067811865476, 0.7071067811865476)",2,-3.888888888888889,50,42,7,2023-11-05 05:00:00+00:00
17,"(-0.7071067811865476, 0.7071067811865476)",2,-3.888888888888889,53,41,8,2023-11-05 06:00:00+00:00
18,"(-0.7071067811865476, 0.7071067811865476)",2,-3.888888888888889,52,42,9,2023-11-05 07:00:00+00:00
19,"(-0.7071067811865476, 0.7071067811865476)",2,-3.3333333333333335,53,42,10,2023-11-05 08:00:00+00:00
20,"(-0.7071067811865476, 0.7071067811865476)",2,-2.2222222222222223,56,42,10,2023-11-05 09:00:00+00:00
21,"(-0.7071067811865476, 0.7071067811865476)",2,-2.2222222222222223,57,43,12,2023-11-05 10:00:00+00:00
22,"(-0.7071067811865476, 0.7071067811865476)",2,-1.1111111111111112,61,42,12,2023-11-05 11:00:00+00:00
23,"(-0.7071067811865476, 0.7071067811865476)",2,-0.5555555555555556,63,42,12,2023-11-05 12:00:00+00:00
24,"(-0.7071067811865476, 0.7071067811865476)",0,0.0,68,42,12,2023-11-05 13:00:00+00:00
25,"(-0.7071067811865476, 0.7071067811865476)",0,1.1111111111111112,69,43,12,2023-11-05 14:00:00+00:00
26,"(-0.7071067811865476, 0.7071067811865476)",0,2.2222222222222223,65,47,12,2023-11-05 15:00:00+00:00
27,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,57,52,12,2023-11-05 16:00:00+00:00
28,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,55,54,10,2023-11-05 17:00:00+00:00
29,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,54,56,10,2023-11-05 18:00:00+00:00
30,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,52,58,9,2023-11-05 19:00:00+00:00
31,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,51,58,9,2023-11-05 20:00:00+00:00
32,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,52,58,9,2023-11-05 21:00:00+00:00
33,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,54,56,9,2023-11-05 22:00:00+00:00
34,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,59,54,8,2023-11-05 23:00:00+00:00
35,"(-0.7071067811865476, 0.7071067811865476)",0,4.444444444444445,66,50,8,2023-11-06 00:00:00+00:00
36,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,73,47,7,2023-11-06 01:00:00+00:00
37,"(-0.7071067811865476, 0.7071067811865476)",0,3.888888888888889,78,45,6,2023-11-06 02:00:00+00:00
38,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,80,44,6,2023-11-06 03:00:00+00:00
39,"(-0.7071067811865476, 0.7071067811865476)",0,3.3333333333333335,81,43,5,2023-11-06 04:00:00+00:00
40,"(-0.7071067811865476, 0.7071067811865476)",0,2.7777777777777777,82,42,3,2023-11-06 05:00:00+00:00
41,"(-0.7071067811865476, 0.7071067811865476)",0,2.7777777777777777,82,42,2,2023-11-06 06:00:00+00:00
42,"(-0.7071067811865476, 0.7071067811865476)",0,2.2222222222222223,82,41,1,2023-11-06 07:00:00+00:00
43,"(-1, 0)",0,2.2222222222222223,83,41,1,2023-11-06 08:00:00+00:00
44,"(-1, 0)",0,2.2222222222222223,82,41,2,2023-11-06 09:00:00+00:00
45,"(-1, 0)",0,2.2222222222222223,83,40,2,2023-11-06 10:00:00+00:00
46,"(-1, 0)",0,1.6666666666666667,84,39,3,2023-11-06 11:00:00+00:00
47,"(-1, 0)",0,1.1111111111111112,84,38,3,2023-11-06 12:00:00+00:00
48,"(-0.7071067811865476, -0.7071067811865476)",0,1.1111111111111112,81,40,3,2023-11-06 13:00:00+00:00
49,"(-0.7071067811865476, -0.7071067811865476)",0,2.2222222222222223,74,43,3,2023-11-06 14:00:00+00:00
50,"(0, -1)",0,2.7777777777777777,66,48,5,2023-11-06 15:00:00+00:00
51,"(0, -1)",0,3.3333333333333335,58,53,6,2023-11-06 16:00:00+00:00
52,"(0, -1)",0,3.888888888888889,52,56,6,2023-11-06 17:00:00+00:00
53,"(-0.7071067811865476, -0.7071067811865476)",0,3.888888888888889,49,58,7,2023-11-06 18:00:00+00:00
54,"(-0.7071067811865476, -0.7071067811865476)",0,3.888888888888889,46,59,8,2023-11-06 19:00:00+00:00
