,windDirection,probabilityOfPrecipitation_percent,dewpoint_degC,relativeHumidity_percent,temperature_F,windSpeed_mph,timestamp
0,315,1,4.444444444444445,74,48,20,2023-10-22 15:00:00+00:00
1,315,1,5.0,77,47,16,2023-10-22 16:00:00+00:00
2,315,1,5.0,73,49,16,2023-10-22 17:00:00+00:00
3,315,0,5.0,69,51,15,2023-10-22 18:00:00+00:00
4,315,0,5.0,66,52,15,2023-10-22 19:00:00+00:00
5,315,0,5.0,63,53,16,2023-10-22 20:00:00+00:00
6,315,0,4.444444444444445,64,52,15,2023-10-22 21:00:00+00:00
7,315,0,4.444444444444445,63,52,15,2023-10-22 22:00:00+00:00
8,315,0,3.888888888888889,67,50,14,2023-10-22 23:00:00+00:00
9,315,0,3.888888888888889,73,47,13,2023-10-23 00:00:00+00:00
10,315,0,3.888888888888889,78,45,12,2023-10-23 01:00:00+00:00
11,315,0,3.3333333333333335,80,44,12,2023-10-23 02:00:00+00:00
12,315,0,3.3333333333333335,82,43,12,2023-10-23 03:00:00+00:00
13,315,0,2.7777777777777777,81,42,12,2023-10-23 04:00:00+00:00
14,315,0,2.2222222222222223,81,41,10,2023-10-23 05:00:00+00:00
15,315,0,1.6666666666666667,81,40,10,2023-10-23 06:00:00+00:00
16,315,0,1.1111111111111112,81,39,9,2023-10-23 07:00:00+00:00
17,315,0,0.0,76,39,8,2023-10-23 08:00:00+00:00
18,315,0,-0.5555555555555556,77,38,7,2023-10-23 09:00:00+00:00
19,315,0,-1.1111111111111112,76,36,7,2023-10-23 10:00:00+00:00
20,270,0,-2.7777777777777777,70,36,6,2023-10-23 11:00:00+00:00
21,315,0,-5.0,60,36,5,2023-10-23 12:00:00+00:00
22,270,0,-3.3333333333333335,68,36,2,2023-10-23 13:00:00+00:00
23,270,0,-2.7777777777777777,57,41,2,2023-10-23 14:00:00+00:00
24,270,0,-2.7777777777777777,47,46,2,2023-10-23 15:00:00+00:00
25,270,0,-2.2222222222222223,41,51,2,2023-10-23 16:00:00+00:00
26,270,0,-2.2222222222222223,37,54,2,2023-10-23 17:00:00+00:00
27,225,0,-1.6666666666666667,34,57,3,2023-10-23 18:00:00+00:00
28,180,0,-1.6666666666666667,31,60,5,2023-10-23 19:00:00+00:00
29,180,0,-1.1111111111111112,31,61,5,2023-10-23 20:00:00+00:00
30,180,0,0.0,32,62,5,2023-10-23 21:00:00+00:00
31,180,0,0.5555555555555556,34,62,3,2023-10-23 22:00:00+00:00
32,180,0,1.1111111111111112,39,59,2,2023-10-23 23:00:00+00:00
33,135,0,1.6666666666666667,45,56,1,2023-10-24 00:00:00+00:00
34,135,0,1.6666666666666667,51,53,0,2023-10-24 01:00:00+00:00
35,135,0,1.6666666666666667,54,51,0,2023-10-24 02:00:00+00:00
36,135,0,1.6666666666666667,58,49,0,2023-10-24 03:00:00+00:00
37,135,0,1.6666666666666667,61,48,0,2023-10-24 04:00:00+00:00
38,135,0,1.6666666666666667,63,47,0,2023-10-24 05:00:00+00:00
39,180,0,1.6666666666666667,65,46,0,2023-10-24 06:00:00+00:00
40,180,0,1.1111111111111112,67,45,0,2023-10-24 07:00:00+00:00
41,180,0,1.1111111111111112,68,44,0,2023-10-24 08:00:00+00:00
42,135,0,0.5555555555555556,68,43,0,2023-10-24 09:00:00+00:00
43,135,0,0.5555555555555556,69,42,0,2023-10-24 10:00:00+00:00
44,135,0,0.0,71,41,0,2023-10-24 11:00:00+00:00
45,90,0,0.0,73,40,0,2023-10-24 12:00:00+00:00
46,90,0,0.0,71,40,0,2023-10-24 13:00:00+00:00
47,90,0,0.0,60,45,0,2023-10-24 14:00:00+00:00
48,135,0,0.0,51,50,1,2023-10-24 15:00:00+00:00
49,135,0,0.5555555555555556,44,54,2,2023-10-24 16:00:00+00:00
50,135,0,1.1111111111111112,41,57,2,2023-10-24 17:00:00+00:00
51,135,0,1.1111111111111112,38,60,3,2023-10-24 18:00:00+00:00
52,135,0,1.6666666666666667,35,63,5,2023-10-24 19:00:00+00:00
53,180,0,2.2222222222222223,35,64,5,2023-10-24 20:00:00+00:00
54,180,0,2.2222222222222223,34,66,5,2023-10-24 21:00:00+00:00
55,180,0,2.7777777777777777,35,65,5,2023-10-24 22:00:00+00:00
56,180,0,2.7777777777777777,39,62,5,2023-10-24 23:00:00+00:00
57,180,0,2.7777777777777777,43,60,3,2023-10-25 00:00:00+00:00
58,180,0,2.7777777777777777,47,57,2,2023-10-25 01:00:00+00:00
59,180,0,2.2222222222222223,49,55,2,2023-10-25 02:00:00+00:00
60,180,0,2.2222222222222223,51,54,1,2023-10-25 03:00:00+00:00
61,180,0,2.2222222222222223,53,52,0,2023-10-25 04:00:00+00:00
62,180,0,1.6666666666666667,54,51,0,2023-10-25 05:00:00+00:00
63,180,0,1.1111111111111112,54,50,0,2023-10-25 06:00:00+00:00
64,180,0,1.1111111111111112,55,49,0,2023-10-25 07:00:00+00:00
65,180,0,0.5555555555555556,54,48,1,2023-10-25 08:00:00+00:00
66,180,0,0.0,54,48,1,2023-10-25 09:00:00+00:00
67,180,0,-0.5555555555555556,53,47,2,2023-10-25 10:00:00+00:00
68,180,0,-1.1111111111111112,54,46,2,2023-10-25 11:00:00+00:00
69,180,0,-1.6666666666666667,54,45,3,2023-10-25 12:00:00+00:00
70,180,0,-2.2222222222222223,51,45,5,2023-10-25 13:00:00+00:00
71,180,0,-1.1111111111111112,48,49,5,2023-10-25 14:00:00+00:00
72,180,0,0.5555555555555556,45,53,5,2023-10-25 15:00:00+00:00
73,180,0,1.6666666666666667,43,57,6,2023-10-25 16:00:00+00:00
74,180,0,1.6666666666666667,40,59,6,2023-10-25 17:00:00+00:00
75,180,0,1.6666666666666667,36,62,7,2023-10-25 18:00:00+00:00
76,180,0,1.6666666666666667,33,64,7,2023-10-25 19:00:00+00:00
77,180,0,2.2222222222222223,34,65,7,2023-10-25 20:00:00+00:00
78,180,0,3.3333333333333335,35,66,8,2023-10-25 21:00:00+00:00
79,180,0,3.888888888888889,38,66,8,2023-10-25 22:00:00+00:00
80,180,0,4.444444444444445,42,63,8,2023-10-25 23:00:00+00:00
81,180,0,4.444444444444445,46,60,8,2023-10-26 00:00:00+00:00
82,180,0,4.444444444444445,51,58,7,2023-10-26 01:00:00+00:00
83,180,0,5.0,55,57,7,2023-10-26 02:00:00+00:00
84,180,0,5.0,60,55,7,2023-10-26 03:00:00+00:00
85,180,0,5.555555555555555,64,54,6,2023-10-26 04:00:00+00:00
86,180,0,5.555555555555555,68,53,6,2023-10-26 05:00:00+00:00
87,180,0,6.111111111111111,71,52,6,2023-10-26 06:00:00+00:00
88,180,0,6.111111111111111,74,51,6,2023-10-26 07:00:00+00:00
89,180,0,6.666666666666667,78,50,6,2023-10-26 08:00:00+00:00
90,225,0,6.666666666666667,82,50,6,2023-10-26 09:00:00+00:00
91,225,0,6.666666666666667,85,49,6,2023-10-26 10:00:00+00:00
92,225,0,6.666666666666667,88,48,6,2023-10-26 11:00:00+00:00
93,225,0,6.666666666666667,91,47,6,2023-10-26 12:00:00+00:00
